,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
5998,False,False,True,39,False,False,False,False,True,True,True,True,False,54.85,2191.7,False,True,False,False,False,True,False,True,False,False,False
5999,False,True,True,15,True,False,False,False,False,False,False,False,True,19.5,239.75,False,False,False,True,False,True,False,False,False,False,True
6000,True,True,False,53,True,True,False,True,True,False,True,True,True,103.85,5485.5,True,False,True,False,True,False,False,False,False,True,False
6001,False,True,True,24,True,True,False,False,False,False,False,False,False,24.2,609.05,False,False,False,True,False,False,True,False,False,False,True
6002,False,True,True,37,True,False,False,False,False,False,False,False,False,19.35,683.75,False,False,False,True,True,False,False,False,False,True,False
6003,False,True,True,5,True,False,False,True,False,False,False,True,True,83.6,404.2,True,False,True,False,True,False,False,False,False,True,False
6004,True,True,False,50,True,True,False,False,False,True,True,True,True,100.65,5189.75,False,False,True,False,False,True,False,False,False,True,False
6005,False,False,False,54,True,False,False,False,True,False,True,True,True,94.1,5060.9,False,False,True,False,False,True,False,False,True,False,False
6006,False,False,False,3,True,False,True,False,False,False,False,False,True,74.55,233.65,False,False,True,False,True,False,False,False,False,True,False
6007,False,False,False,68,True,True,False,True,True,True,True,True,False,108.45,7176.55,True,False,True,False,False,True,False,False,False,True,False
6008,False,False,False,5,True,False,False,False,True,True,False,False,False,56.15,291.45,False,True,False,False,True,False,False,False,False,True,False
6009,False,False,False,33,True,False,False,False,False,False,False,False,False,20.35,689.75,False,False,False,True,False,False,True,False,False,False,True
6010,False,False,False,41,True,True,False,True,True,False,True,True,True,80.55,3263.9,False,True,False,False,False,True,False,False,False,True,False
6011,False,True,True,34,False,False,True,False,True,True,True,True,False,61.25,1993.2,False,True,False,False,False,True,False,False,False,False,True
6012,False,True,True,13,True,False,False,False,False,False,False,False,True,20.45,254.5,False,False,False,True,True,False,False,False,False,False,True
6013,False,False,False,20,True,False,False,False,False,False,False,False,True,18.9,347.65,False,False,False,True,True,False,False,False,True,False,False
6014,True,False,False,51,True,False,False,False,False,False,False,False,False,19.6,967.9,False,False,False,True,False,False,True,False,True,False,False
6015,False,True,False,3,True,True,False,True,False,False,False,True,True,91.5,242.95,True,False,True,False,True,False,False,False,True,False,False
6016,False,False,True,41,True,False,False,False,False,False,False,False,False,45.2,1841.9,False,True,False,False,True,False,False,True,False,False,False
6017,False,False,False,13,True,False,False,False,False,False,False,False,False,19.45,232.1,False,False,False,True,True,False,False,False,True,False,False
6018,False,True,True,35,True,True,False,False,False,False,False,False,False,25.45,809.25,False,False,False,True,False,False,True,True,False,False,False
6019,False,True,False,12,True,False,True,False,False,True,False,False,False,80.85,866.45,True,False,True,False,True,False,False,True,False,False,False
6020,False,False,False,4,True,False,True,True,False,True,False,True,True,94.9,360.55,False,False,True,False,True,False,False,False,False,False,True
6021,False,False,False,43,False,False,False,False,True,False,True,True,True,49.05,2076.2,True,True,False,False,True,False,False,True,False,False,False
6022,True,True,True,12,False,False,False,False,False,True,False,False,True,29.3,355.9,False,True,False,False,True,False,False,False,False,False,True
6023,True,True,False,68,True,True,False,True,True,False,True,True,True,105.3,7299.65,True,False,True,False,True,False,False,False,False,True,False
6024,True,False,False,25,True,True,False,True,False,False,True,False,True,88.95,2291.2,True,False,True,False,True,False,False,False,False,True,False
6025,False,False,False,7,True,False,False,False,False,False,False,False,False,20.25,129.15,False,False,False,True,False,True,False,False,False,False,True
6026,True,True,False,66,True,True,False,True,True,True,True,True,True,110.85,7491.75,True,False,True,False,False,True,False,False,False,True,False
6027,False,True,False,53,True,False,True,True,True,True,True,True,False,110.5,5835.5,False,False,True,False,False,True,False,False,False,True,False
6028,True,False,False,63,True,True,True,True,True,False,True,True,True,109.4,7031.45,False,False,True,False,True,False,False,True,False,False,False
6029,False,True,True,70,True,True,True,True,True,True,True,True,True,114.2,7723.9,True,False,True,False,False,False,True,True,False,False,False
6030,True,True,False,27,False,False,False,False,False,False,False,True,False,36.5,1032.0,True,True,False,False,True,False,False,True,False,False,False
6031,False,False,False,1,True,False,False,False,False,False,False,False,False,70.75,70.75,True,False,True,False,True,False,False,False,False,False,True
6032,False,False,False,5,True,False,False,False,False,False,False,False,False,19.95,109.6,False,False,False,True,True,False,False,False,False,False,True
6033,True,True,False,37,True,False,False,False,False,False,False,False,False,19.6,727.8,False,False,False,True,False,True,False,False,False,False,True
6034,False,False,False,3,False,False,False,False,True,False,True,False,True,40.15,130.75,True,True,False,False,True,False,False,False,False,False,True
6035,False,False,True,12,True,True,False,False,False,False,False,False,True,76.6,893.0,False,False,True,False,True,False,False,False,False,True,False
6036,False,True,True,38,True,False,False,False,False,False,False,False,False,19.6,763.1,False,False,False,True,False,True,False,False,True,False,False
6037,False,False,False,9,True,False,False,False,True,False,False,True,True,85.3,781.4,False,False,True,False,True,False,False,False,True,False,False
6038,False,True,False,13,True,True,True,False,False,False,False,True,True,65.85,902.25,False,True,False,False,True,False,False,False,False,True,False
6039,True,True,False,29,True,True,False,False,False,False,True,True,True,94.45,2653.65,True,False,True,False,True,False,False,False,False,True,False
6040,False,True,True,47,True,False,False,False,False,False,False,False,False,20.05,1016.7,False,False,False,True,False,False,True,False,True,False,False
6041,False,True,False,61,True,True,True,False,True,True,True,False,False,99.4,5943.65,False,False,True,False,True,False,False,True,False,False,False
6042,False,False,False,16,True,False,False,False,False,False,False,False,False,20.0,275.7,False,False,False,True,True,False,False,False,False,False,True
6043,False,True,True,41,True,False,True,True,False,True,True,True,False,78.45,3126.45,False,True,False,False,False,False,True,False,False,True,False
6044,False,False,True,43,True,True,False,False,False,False,False,False,True,25.1,1070.15,False,False,False,True,False,False,True,False,False,True,False
6045,False,True,True,36,True,True,False,True,True,False,True,False,True,97.35,3457.9,True,False,True,False,True,False,False,True,False,False,False
6046,False,False,False,6,True,False,False,False,False,False,False,True,True,55.0,340.4,False,True,False,False,True,False,False,False,False,True,False
6047,False,False,False,58,True,True,True,True,True,True,False,False,True,71.1,4299.2,False,True,False,False,False,True,False,False,True,False,False
6048,False,False,False,19,True,False,False,False,False,True,True,False,True,61.55,1093.2,False,True,False,False,True,False,False,False,True,False,False
6049,False,True,False,11,True,False,False,False,False,False,False,False,True,45.9,521.9,False,True,False,False,True,False,False,True,False,False,False
6050,False,False,False,39,False,False,True,True,False,True,False,False,True,40.3,1630.4,False,True,False,False,False,True,False,True,False,False,False
6051,True,False,False,8,True,False,False,True,False,False,True,False,True,87.1,713.6,False,False,True,False,True,False,False,False,False,True,False
6052,False,False,True,26,True,True,False,False,False,False,False,False,True,49.5,1265.65,False,True,False,False,True,False,False,False,False,False,True
6053,True,False,False,53,True,False,False,True,False,False,False,False,True,73.8,4003.85,False,False,True,False,True,False,False,False,True,False,False
6054,False,True,True,70,True,False,False,False,False,False,False,False,True,19.2,1401.4,False,False,False,True,False,False,True,False,False,False,True
6055,False,False,False,1,False,False,False,False,False,False,True,True,True,45.3,45.3,True,True,False,False,True,False,False,False,False,False,True
6056,False,False,False,59,True,True,False,False,False,False,False,False,False,25.0,1510.5,False,False,False,True,False,False,True,False,False,False,True
6057,False,False,False,2,True,False,False,False,True,False,True,True,False,94.95,178.1,True,False,True,False,True,False,False,False,False,True,False
6058,False,False,False,7,False,False,True,False,True,False,False,False,False,35.3,264.8,False,True,False,False,False,True,False,False,False,False,True
6059,False,False,True,12,True,False,False,False,False,False,False,False,True,44.55,480.6,True,True,False,False,True,False,False,False,False,True,False
6060,False,True,True,59,True,False,False,True,True,True,True,True,False,76.75,4541.9,False,True,False,False,False,True,False,False,True,False,False
6061,False,True,True,61,True,True,False,False,True,True,True,True,True,81.0,4976.15,False,True,False,False,False,False,True,True,False,False,False
6062,False,True,True,72,True,True,True,False,True,False,True,True,True,105.55,7542.25,False,False,True,False,False,False,True,True,False,False,False
6063,False,True,True,13,True,False,False,False,False,False,False,False,False,18.8,251.25,False,False,False,True,True,False,False,False,False,False,True
6064,False,True,True,64,True,True,False,False,False,False,False,False,False,24.9,1595.5,False,False,False,True,False,True,False,False,False,False,True
6065,False,True,False,1,False,False,False,False,False,False,False,False,True,23.45,23.45,True,True,False,False,True,False,False,False,False,True,False
6066,False,False,False,10,True,False,False,True,False,True,False,True,False,64.9,685.55,False,True,False,False,False,True,False,False,False,False,True
